Date,ActiveClientID,Total_hpHeat_diff,Total_hpElectric_diff,Total_boilerHeat_diff,Total_COP,Savings_Gas,CO2_Gas_Saved,CO2_Electricity,Savings_CO2,Savings_CO2_perCIC
2023-04-01 00:00:00,697,8294208.404949002,1500252.126012989,537609.0,5.5285430102947855,943.3276548136482,1686.669846806803,330.0554677228576,1356.6143790839453,1.946362093377253
2023-04-02 00:00:00,708,8239787.327266999,1946706.359246013,1315335.0,4.232681158168295,937.1381663084445,1675.6030413594988,428.27539903412287,1247.3276423253758,1.7617622066742595
2023-04-03 00:00:00,717,8082988.179413,12705536.462728,1737680.0,0.6361784252970855,919.304882503611,1643.7171299164565,2795.21802180016,-1151.5008918837034,-1.6059984545100465
2023-04-04 00:00:00,738,11243402.590690002,2654388.146640976,1997932.0,4.235779384758814,1278.7492283980666,2286.4036203757432,583.9653922610147,1702.4382281147284,2.306826867364131
2023-04-05 00:00:00,752,7672545.434130999,1843029.7366949995,1794594.0,4.163006858418758,872.6238765005402,1560.2514911829658,405.46654207289987,1154.7849491100658,1.535618283391045
2023-04-06 00:00:00,778,11503259.811779002,2525878.8681349843,1583064.0,4.554161308722055,1308.303646491783,2339.2469199273078,555.6933509896966,1783.5535689376113,2.2924853071177522
2023-04-07 00:00:00,794,10511330.039802002,756642957.9598448,899751.0,0.013892060884494269,1195.4882046974128,2137.532909998974,166461.45075116586,-164323.9178411669,-206.95707536670895
2023-04-08 00:00:00,771,7285726.904105001,1489248.664301999,873105.0,4.892216510746225,828.6297303502987,1481.589957866334,327.6347061464398,1153.9552517198942,1.4966994185731444
2023-04-09 00:00:00,718,5078552.974311,910391.1744130128,416103.0,5.578429489483426,577.6005657447824,1032.749811551671,200.28605837086283,832.4637531808081,1.1594202690540503
2023-04-10 00:00:00,747,6570620.003239001,1150181.1396879968,474801.0,5.712682791009229,747.2982659356271,1336.1692994929012,253.0398507313593,1083.1294487615419,1.4499724883019303
2023-04-11 00:00:00,748,5619438.385849999,1047897.3502149944,591228.0,5.362584784375181,639.1172460449246,1142.7416359283252,230.5374170472988,912.2042188810261,1.2195243567928156
2023-04-12 00:00:00,772,7031492.268641,1338041.525297991,668859.0,5.255062818080357,799.7147874485072,1429.8900399579309,294.36913556555805,1135.5209043923728,1.470882000508255
2023-04-13 00:00:00,801,8592142.539584,1723470.1734749933,852785.0,4.985373505048747,977.2126857644582,1747.2562821468514,379.16343816449853,1368.0928439823529,1.707981078629654
2023-04-14 00:00:00,781,6121887.849827998,1284871.5386219998,921464.0,4.764591374164616,696.2624793662778,1244.9173131069049,282.67173849683996,962.2455746100648,1.2320685974520675
2023-04-15 00:00:00,746,6515374.065486998,1281127.682874995,633317.0,5.085655514730401,741.0149633764,1324.9347545170033,281.84809023249886,1043.0866642845044,1.3982394963599254
2023-04-16 00:00:00,792,9061321.809467996,1693316.4350410015,731816.0,5.351227698471247,1030.5739902721632,1842.6662946066278,372.52961570902033,1470.1366788976077,1.8562331804262724
2023-04-17 00:00:00,777,6046250.419610999,403179634.1607009,521479.0,0.01499641823971957,687.6599851704292,1229.5360534847275,88699.5195153542,-87469.98346186947,-112.5739812894073
2023-04-18 00:00:00,786,6361194.080100999,1208138.755692003,595721.0,5.265284347622312,723.4795655502985,1293.5814632039337,265.7905262522407,1027.7909369516929,1.3076220571904489
2023-04-19 00:00:00,734,4614611.837947004,828683.1104540117,359043.0,5.568608530489767,524.8350114241687,938.4050004264136,182.31028429988257,756.0947161265311,1.030101793087917
2023-04-20 00:00:00,809,8459944.481114,1683444.159362973,748042.0,5.025378735648292,962.177364926244,1720.3731284881242,370.35771505985406,1350.01541342827,1.6687458756838938
2023-04-21 00:00:00,796,6010128.626178002,1051302.16204,471118.0,5.716842258286279,683.5517345667332,1222.190501405319,231.28647564880004,990.904025756519,1.24485430371422
2023-04-22 00:00:00,746,5383177.689041,955714.5744339994,454885.0,5.632620693504718,612.2465384180836,1094.6968106915335,210.25720637547988,884.4396043160534,1.1855758770992673
2023-04-23 00:00:00,710,4315447.426379998,714972.7419979996,363772.0,6.035820910207613,490.8100570235995,877.5683819581959,157.2940032395599,720.2743787186358,1.0144709559417406
2023-04-24 00:00:00,796,7776858.990985999,1504936.907353996,705616.0,5.167564801543339,884.4878010788739,1581.4641883290265,331.08611961787915,1250.3780687111473,1.5708267194863659
