Date,ActiveClientID,Total_hpHeat_diff,Total_hpElectric_diff,Total_boilerHeat_diff,Total_COP,Savings_Gas,CO2_Gas_Saved,CO2_Electricity,Savings_CO2,Savings_CO2_perCIC
2024-01-01 00:00:00,4657,233306079.0,52550206.0,30877063.0,4.439679627516589,26534.669206710263,47443.98854159795,11561.045320000001,35882.943221597954,7.705162813312852
2024-01-02 00:00:00,4661,212942235.0,41408386.0,19743765.0,5.142490581497188,24218.622121125958,43302.89635257321,9109.84492,34193.051432573215,7.335990438226393
2024-01-03 00:00:00,4640,214039272.0,43606492.0,21659573.0,4.908426754438307,24343.39175433608,43525.984456752914,9593.428240000001,33932.556216752906,7.313050908782954
2024-01-04 00:00:00,4669,228641442.0,52373922.0,29883500.0,4.365558913078917,26004.14466875178,46495.41066772818,11522.26284,34973.14782772818,7.490500712728245
2024-01-05 00:00:00,4694,251884784.0,60192723.0,37114464.0,4.184638465350703,28647.686551037816,51222.06355325562,13242.39906,37979.66449325561,8.091108754421732
2024-01-06 00:00:00,4715,276144663.0,86912455.0,87443569.0,3.177273763581986,31406.842536252487,56155.43445481945,19120.740100000003,37034.69435481945,7.854654157968069
2024-01-07 00:00:00,4747,295212408.0,104458495.0,157874382.0,2.8261215902067134,33575.48001137333,60032.958260335516,22980.868899999998,37052.08936033551,7.805369572432169
2024-01-08 00:00:00,4783,309166247.0,113780781.0,237828855.0,2.7172097456423683,35162.49610463463,62870.54303508672,25031.77182,37838.771215086716,7.911095800770796
2024-01-09 00:00:00,4809,289800610.0,109685873.0,290174615.0,2.6420960336432753,32959.97839067387,58932.44136252488,24130.89206,34801.54930252488,7.236753857875833
2024-01-10 00:00:00,4823,291923612.0,109914796.0,289314351.0,2.6559082364125026,33201.434404321866,59364.1647149275,24181.25512,35182.90959492749,7.294818493661102
2024-01-11 00:00:00,4858,298956552.0,109910123.0,260430414.0,2.7200092570181185,34001.313847028716,60794.34915848735,24180.227059999997,36614.12209848735,7.536871572352275
2024-01-12 00:00:00,4864,306917649.0,97618152.0,116890816.0,3.1440632988012314,34906.75564401478,62413.27909149843,21475.993440000002,40937.28565149844,8.41638274085083
2024-01-13 00:00:00,4868,301669748.0,93381202.0,93750070.0,3.230519007455055,34309.89456923514,61346.09148979243,20543.86444,40802.227049792426,8.38172289436985
2024-01-14 00:00:00,4888,291217775.0,94041430.0,109904041.0,3.0966965836227716,33121.157236280924,59220.62913847029,20689.1146,38531.514538470285,7.8828794063973575
2024-01-15 00:00:00,4922,301519710.0,103946389.0,153466079.0,2.9007232757262975,34292.830253056585,61315.580492465175,22868.20558,38447.37491246516,7.81133175791653
2024-01-16 00:00:00,4947,300732963.0,105221313.0,161970324.0,2.8580993187188226,34203.350924083024,61155.59145226045,23148.68886,38006.90259226045,7.682818393422367
2024-01-17 00:00:00,4982,315269507.0,114932620.0,214263830.0,2.7430811809562856,35856.63997725334,64111.672279328974,25285.1764,38826.49587932898,7.793355254783014
2024-01-18 00:00:00,5005,289120216.0,103664798.0,185962409.0,2.788991263938989,32882.59493886835,58794.07975069661,22806.255559999998,35987.824190696614,7.1903744636756475
2024-01-19 00:00:00,5032,298742475.0,102720230.0,160815116.0,2.9083119751581554,33976.96616434461,60750.81550184816,22598.4506,38152.36490184816,7.581948509906232
