Date,ActiveClientID,Total_hpHeat_diff,Total_hpElectric_diff,Total_boilerHeat_diff,Total_COP,Savings_Gas,CO2_Gas_Saved,CO2_Electricity,Savings_CO2,Savings_CO2_perCIC
2023-11-01 00:00:00,3706,90063735.25062001,16379559.230778,5878613.929522,5.498544495714256,10243.245408088713,18314.922789662618,3603.50303077116,14711.419758891458,3.969622169155817
2023-11-02 00:00:00,3783,126060705.0,25926949.0,12185253.0,4.8621496112018425,14337.299402900198,25635.091332385557,5703.92878,19931.162552385555,5.268612887228537
2023-11-03 00:00:00,3833,131357517.826087,28226359.9185,14502273.416467,4.653717950361472,14939.723380845833,26712.22540495235,6209.79918207,20502.426222882354,5.348924138503093
2023-11-04 00:00:00,3825,144306794.896646,31356236.114,15413973.912781,4.602172096548782,16412.48733541609,29345.527355723974,6898.37194508,22447.155410643973,5.868537362259862
2023-11-05 00:00:00,3815,122966521.103508,24915709.939,10030528.551127,4.935300716076778,13985.387671709752,25005.87315701704,5481.45618658,19524.41697043704,5.117802613482842
2023-11-06 00:00:00,3880,130516996.765055,27310773.708722,13181509.901147999,4.778956398564898,14844.12815070287,26541.301133456735,6008.37021591884,20532.930917537895,5.291992504520076
2023-11-07 00:00:00,3898,131175604.384441,28012842.414945,14411136.837845,4.682695259602007,14919.033765645836,26675.232372974755,6162.8253312879,20512.40704168685,5.262290159488673
2023-11-08 00:00:00,3933,149297796.692345,32276772.099055,16653399.826701,4.625549179272364,16980.13041709923,30360.473185773422,7100.8898617920995,23259.583323981326,5.913954570043561
2023-11-09 00:00:00,3936,130035282.31782,27893472.842222,13794134.983146999,4.6618534398121705,14789.341179166333,26443.342028349405,6136.564025288841,20306.778003060565,5.159242378826363
2023-11-10 00:00:00,3986,179508817.08399,42792949.156778,24937041.105753,4.194822292484076,20416.129324309353,36504.03923186512,9414.448814491161,27089.590417373962,6.796184249215745
2023-11-11 00:00:00,3975,158374612.790823,37809625.099806,22192250.612177,4.188737983324664,18012.46662392073,32206.290323570265,8318.117521957322,23888.172801612942,6.009603220531558
2023-11-12 00:00:00,4001,170824719.365413,44320660.858805,27596468.284922,3.8542908895158314,19428.45827300688,34738.0833921363,9750.5453889371,24987.538003199206,6.2453231700073
