Date,ActiveClientID,Total_hpHeat_diff,Total_hpElectric_diff,Total_boilerHeat_diff,Total_COP,Savings_Gas,CO2_Gas_Saved,CO2_Electricity,Savings_CO2,Savings_CO2_perCIC
2023-10-01 00:00:00,432,3152380.388669,513461.873694,143350.0,6.139463415247995,358.53061002775087,641.0527307296186,112.96161221268001,528.0911185169385,1.2224331447151355
2023-10-02 00:00:00,186,931937.0,152644.0,102569.0,6.105297293047876,105.99226613591128,189.51417185100937,33.58168,155.93249185100936,0.8383467303817708
2023-10-03 00:00:00,362,2662016.0,463089.0,142098.0,5.748389618410284,302.75985214671596,541.3346156383282,101.87958,439.455035638328,1.2139641868462099
2023-10-04 00:00:00,820,8397906.164785,1483420.608167,579818.0,5.661176687549148,955.1215427676997,1707.757318468647,326.35253379674003,1381.404784671907,1.6846399813072037
2023-10-05 00:00:00,1025,11052245.0,1856505.0,451498.0,5.9532535597803395,1257.0082456639182,2247.530743247086,408.43109999999996,1839.0996432470856,1.7942435543874007
2023-10-06 00:00:00,1053,10086490.0,1660296.0,388614.0,6.075115521569648,1147.1697469434175,2051.1395075348305,365.26511999999997,1685.8743875348307,1.601020311049222
2023-10-07 00:00:00,625,4708695.506124,721062.321334,122484.0,6.530219880873386,535.5354570513505,957.5373972078147,158.63371069348,798.9036865143349,1.278245898422936
2023-10-08 00:00:00,652,5580586.928399,963862.010444,123307.0,5.789819359960375,634.6985417570658,1134.8409926616337,212.04964229768,922.7913503639535,1.4153241569999286
2023-10-09 00:00:00,742,7450421.0,1166061.0,210517.0,6.3893921501533795,847.3609326130224,1515.0813475120842,256.53342000000004,1258.5479275120842,1.6961562365391971
2023-10-10 00:00:00,622,4263575.0,677709.0,179369.0,6.2911588897299575,484.91043502985497,867.0198578333807,149.09598,717.9238778333807,1.1542184531083293
2023-10-11 00:00:00,579,4249111.0,653426.0,191340.0,6.502818987919061,483.26539664486774,864.0785292010236,143.75372,720.3248092010236,1.2440842991382102
2023-10-12 00:00:00,1097,12147171.0,2004243.0,636193.0,6.060727666256038,1381.537787887404,2470.189564742678,440.93346,2029.2561047426784,1.8498232495375373
2023-10-13 00:00:00,947,8709071.114079,1258443.350056,301103.0,6.92051105335131,990.511357870799,1771.0343078729886,276.85753701232,1494.1767708606687,1.5778001804230926
2023-10-14 00:00:00,1743,25489586.288281,5241450.803667,2307592.0,4.863078419136949,2899.01464751561,5183.438189757911,1153.11917680674,4030.3190129511704,2.312288590333431
2023-10-15 00:00:00,2751,73312114.533526,17278973.902971998,10317720.0,4.242851163801819,8338.02838027023,14908.394743923172,3801.3742586538397,11107.020485269331,4.037448377051738
2023-10-16 00:00:00,3049,81063562.792395,18361205.169527,10976594.0,4.414936930552432,9219.626135046345,16484.691529462863,4039.4651372959406,12445.226392166926,4.081740371324016
2023-10-17 00:00:00,3163,81919802.924613,18969460.874945,10868778.0,4.318509812411868,9317.009146956269,16658.812354757807,4173.2813924879,12485.530962269908,3.947369890063202
2023-10-18 00:00:00,3322,102889865.363609,24052466.362362,13772869.0,4.277726192961818,11702.003453353313,20923.182174595724,5291.54259971964,15631.63957487608,4.705490540299843
2023-10-19 00:00:00,3096,63636107.807332,11461615.501972001,4323025.0,5.552106314889314,7237.544248772477,12940.729116805189,2521.5554104338403,10419.173706371348,3.3653661842284714
2023-10-20 00:00:00,3254,92192421.187292,19213512.265221998,8267828.0,4.798311725345901,10485.347874585384,18747.801999758667,4226.97269834884,14520.829301409829,4.462455224772535
2023-10-21 00:00:00,3134,59105017.382819995,10515723.235222,3497675.0,5.620632652716655,6722.208402936593,12019.308624450628,2313.4591117488403,9705.849512701787,3.0969526205174813
2023-10-22 00:00:00,3142,57747849.045875,10662101.857722,3565813.0,5.416178706269934,6567.853175533124,11743.321477853226,2345.66240869884,9397.659069154386,2.990979971086692
2023-10-23 00:00:00,3384,87705975.147191,17817614.487362,8186783.787502,4.922430845577037,9975.089581710661,17835.46017209866,3919.8751872196403,13915.584984879026,4.112170503805858
2023-10-24 00:00:00,3417,83262593.32666701,15569908.714694,6022191.731234,5.347660981986906,9469.729124443218,16931.875674504474,3425.3799172326803,13506.495757271796,3.9527350767549887
2023-10-25 00:00:00,3563,115324612.92506899,23784272.042776998,11236028.947971,4.848776229840161,13116.248271261755,23451.85190901602,5232.53984941094,18219.31205960508,5.113475178109761
2023-10-26 00:00:00,3576,100036771.238718,20568125.10914,9092538.0,4.863679635742003,11377.511656379642,20342.9908416068,4524.9875240108,15818.003317596,4.4233790038020135
2023-10-27 00:00:00,3608,106939505.201271,38114961.89411099,8611786.195184,2.8057093562985784,12162.582337363774,21746.697219206428,8385.291616704419,13361.40560250201,3.703272062777719
2023-10-28 00:00:00,3593,95335010.254014,18217220.782779,7080271.164767,5.233235705423055,10842.764885301563,19386.863614919195,4007.78857221138,15379.075042707816,4.280288072003288
2023-10-29 00:00:00,3538,78619990.545118,14429926.174137998,5270857.0,5.448398667903409,8941.710610761218,15987.778572041057,3174.5837583103594,12813.194813730697,3.6215926550962965
2023-10-30 00:00:00,3651,93682909.392993,17733679.677,6748436.766775,5.282767654504139,10654.866010007734,19050.90042589383,3901.40952894,15149.490896953828,4.1494086269388735
2023-10-31 00:00:00,3673,91138340.320197,17483564.309306,6592150.200217,5.2128009316548045,10365.463783929144,18533.44924566531,3846.38414804732,14687.065097617988,3.998656438229782
