"time","hp1PowerInput","circulatingPumpDutyCycle","getFanSpeed","getCirculatingPumpRelay","externalElectricityMeterPower","bottomPlateHeaterEnable","compressorCrankcaseHeaterEnable","ModelLuke","Model1","Model2","Model3"
1680096550647,547.5,15,617,1,615.3681640625,0,0,659.625,684.162,677.306,637.7526726686348
1680096565661,547.5,15,622,1,615.9271240234375,0,0,659.625,684.7420000000001,677.796,637.7826726686347
1680096580706,545,15,632,1,617.8878784179688,0,0,656.75,683.2520000000001,676.1260000000001,635.0535544849782
1680096595735,545,15,632,1,617.32470703125,0,0,656.75,683.2520000000001,676.1260000000001,635.0535544849782
1680096610743,547.5,15,630,1,617.6370849609375,0,0,659.625,685.6700000000001,678.58,637.8306726686347
1680096625760,547.5,15,630,1,616.9264526367188,0,0,659.625,685.6700000000001,678.58,637.8306726686347
1680096640779,545,15,625,1,617.0428466796875,0,0,656.75,682.44,675.44,635.0115544849782
1680096655798,545,15,617,1,616.753662109375,0,0,656.75,681.5120000000001,674.6560000000001,634.9635544849782
1680096670843,547.5,15,617,1,617.2562255859375,0,0,659.625,684.162,677.306,637.7526726686348
1680096685866,547.5,15,620,1,616.3954467773438,0,0,659.625,684.51,677.6,637.7706726686348
1680096700890,545,15,620,1,617.4706420898438,0,0,656.75,681.86,674.95,634.9815544849782
1680096715901,545,15,622,1,617.7340087890625,0,0,656.75,682.0920000000001,675.1460000000001,634.9935544849782
1680096731023,566.8,15,622,1,617.5923461914062,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680096746041,564.2,16,617,1,617.6934814453125,0,0,679.83,702.8640000000001,696.3180000000002,657.3888414992228
1680096761059,566.8,15,620,1,617.6839599609375,0,0,681.8199999999999,704.968,698.058,659.3090317155344
1680096776079,547.5,15,617,1,618.19287109375,0,0,659.625,684.162,677.306,637.7526726686348
1680096791097,566.8,15,620,1,618.129150390625,0,0,681.8199999999999,704.968,698.058,659.3090317155344
1680096806112,547.5,15,620,1,618.3798828125,0,0,659.625,684.51,677.6,637.7706726686348
1680096821129,547.5,15,625,1,621.8862915039062,0,0,659.625,685.09,678.09,637.8006726686348
1680096836146,547.5,15,617,1,618.9483032226562,0,0,659.625,684.162,677.306,637.7526726686348
1680096851168,566.8,15,622,1,618.7813110351562,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680096866177,547.5,15,622,1,618.7212524414062,0,0,659.625,684.7420000000001,677.796,637.7826726686347
1680096881245,547.5,15,620,1,618.0675048828125,0,0,659.625,684.51,677.6,637.7706726686348
1680096896282,566.8,15,600,1,618.135986328125,0,0,681.8199999999999,702.648,696.098,659.1890317155344
1680096911309,547.5,15,625,1,617.9384155273438,0,0,659.625,685.09,678.09,637.8006726686348
1680096926335,547.5,15,620,1,618.0374755859375,0,0,659.625,684.51,677.6,637.7706726686348
1680096941342,550,15,625,1,618.1844482421875,0,0,662.5,687.74,680.74,640.5899818949848
1680096956361,569.4,15,622,1,618.6227416992188,0,0,684.81,707.956,701.01,662.2234216313987
1680096971380,550,15,622,1,617.77880859375,0,0,662.5,687.392,680.446,640.5719818949848
1680096986528,550,15,620,1,618.536376953125,0,0,662.5,687.16,680.25,640.5599818949848
1680097001553,550,15,620,1,618.3124389648438,0,0,662.5,687.16,680.25,640.5599818949848
1680097016588,550,15,617,1,618.9651489257812,0,0,662.5,686.812,679.956,640.5419818949848
