Date,ActiveClientID,Total_hpHeat_diff,Total_hpElectric_diff,Total_boilerHeat_diff,Total_COP,Savings_Gas,CO2_Gas_Saved,CO2_Electricity,Savings_CO2,Savings_CO2_perCIC
2024-02-01 00:00:00,5200,242568994.0,59033028.0,39208149.0,4.109038655445558,27588.171054876315,49327.64984611885,18300.23868,31027.411166118844,5.966809839638239
2024-02-02 00:00:00,5221,288140693.0,65333891.0,38516505.0,4.410279084709649,32771.190560136485,58594.88872152404,20253.50621,38341.382511524025,7.3436855988362435
2024-02-03 00:00:00,5149,218984391.0,41907945.0,16904733.0,5.225366956074796,24905.816434461187,44531.5997848166,12991.46295,31540.136834816607,6.125487829640048
2024-02-04 00:00:00,5182,221752012.0,43093275.0,17352679.0,5.1458612045615,25220.587091270965,45094.40971919249,13358.91525,31735.49446919249,6.1241787860271115
2024-02-05 00:00:00,5205,236796989.0,47719038.0,22063316.0,4.962316905885655,26931.701905032696,48153.88300619846,14792.90178,33360.98122619846,6.409410418097687
2024-02-06 00:00:00,5221,232050464.0,44578283.0,18257667.0,5.205459887272912,26391.863974978674,47188.65278726187,13819.26773,33369.385057261876,6.391378099456402
2024-02-07 00:00:00,5259,264384591.0,71314067.0,49759876.0,3.7073273495956975,30069.330793289737,53763.96345840205,22107.36077,31656.602688402054,6.019509923636063
2024-02-08 00:00:00,5306,319498000.0,103757115.0,109154043.0,3.0792876228295283,36337.56042081319,64971.55803241399,32164.70565,32806.852382413985,6.18297255605239
2024-02-09 00:00:00,5283,230080310.0,47419821.0,23900788.0,4.851986050305841,26167.791868069377,46788.01186010805,14700.14451,32087.86735010805,6.073796583401107
2024-02-10 00:00:00,5214,184514348.0,33702728.0,12698148.0,5.474760025360558,20985.42485072505,37521.93963309639,10447.84568,27074.09395309638,5.192576515745374
2024-02-11 00:00:00,5269,209933179.0,41455260.0,15829146.0,5.0640902746720196,23876.39226613591,42690.98937185101,12851.1306,29839.858771851003,5.663286918172519
2024-02-12 00:00:00,5326,237699375.0,52846707.0,26032509.0,4.497903246838067,27034.333238555584,48337.38783053739,16382.47917,31954.908660537385,5.9997950921024
2024-02-13 00:00:00,5366,269399931.0,67045579.0,44031570.0,4.018161003576388,30639.741939152682,54783.858587204995,20784.12949,33999.729097204996,6.3361403461060375
2024-02-14 00:00:00,5357,232285758.0,42452681.0,14653499.0,5.471639305889774,26418.624736991755,47236.50102974126,13160.33111,34076.16991974125,6.361054679809829
2024-02-15 00:00:00,5247,143596181.0,23301042.0,7073890.0,6.162650623092306,16331.666875177709,29201.020372817744,7223.32302,21977.69735281774,4.188621565240659
2024-02-16 00:00:00,5332,178699403.0,31406334.0,11012395.0,5.689916021398741,20324.071993176,36339.44072379869,9735.963539999999,26603.477183798692,4.989399321792703
2024-02-17 00:00:00,5252,182631342.0,34217921.0,12174765.0,5.337300942392146,20771.264373045207,37139.02069900483,10607.55551,26531.465189004837,5.0516879643954375
2024-02-18 00:00:00,5314,230796787.0,45585476.0,18088983.0,5.062945640844027,26249.279158373614,46933.71113517202,14131.49756,32802.21357517202,6.172791414221306
2024-02-19 00:00:00,5368,235078141.0,46995960.0,20177054.0,5.002092541571659,26736.21165766278,47804.34644390106,14568.747599999999,33235.59884390105,6.1914304850784365
2024-02-20 00:00:00,5417,245403662.0,51272720.0,23829986.0,4.786242313651392,27910.56718794427,49904.09413204436,15894.5432,34009.55093204436,6.2782999689947125
2024-02-21 00:00:00,5480,250952894.0,50191263.0,23436421.0,4.999931840726941,28541.699630366787,51032.55893909582,15559.291529999999,35473.26740909582,6.47322397976201
2024-02-22 00:00:00,5484,214550661.0,40702960.0,18863822.0,5.271131657255394,24401.55371054876,43629.978034461186,12617.917599999999,31012.060434461186,5.655007373169436
2024-02-23 00:00:00,5573,317032315.0,80226584.0,53780492.0,3.951711505004376,36057.12994029002,64470.148333238554,24870.24104,39599.90729323856,7.105671504259566
2024-02-24 00:00:00,5617,322517062.0,87725263.0,61449371.0,3.676444515190567,36680.92829115723,65585.49978458913,27194.83153,38390.66825458914,6.834728192022278
2024-02-25 00:00:00,5622,283270750.0,68755019.0,40521086.0,4.120001043123848,32217.315894228035,57604.56081887973,21314.05589,36290.50492887972,6.455088034308027
2024-02-26 00:00:00,5659,351793627.0,93097622.0,67603803.0,3.7787606110927303,40010.648507250495,71539.03953096388,28860.26282,42678.77671096388,7.541752378682432
2024-02-27 00:00:00,5678,283739265.0,82799811.0,71341730.0,3.42681053945884,32270.601649132783,57699.83574864941,25667.94141,32031.89433864941,5.641404427377494
2024-02-28 00:00:00,5709,308352029.0,79834565.0,57439946.0,3.86238753853046,35069.89240830253,62704.96762604492,24748.71515,37956.25247604493,6.648494040295136
2024-02-29 00:00:00,5724,309957566.0,65117121.0,32728287.0,4.760001075600378,35252.49542223485,63031.46181495592,20186.307510000002,42845.15430495591,7.485177202123674
2024-03-01 00:00:00,5710,243592957.0,52652272.0,27513914.0,4.626447212002551,27704.62974125675,49535.87797736707,16322.20432,33213.67365736707,5.816755456631712
2024-03-02 00:00:00,5681,199586021.0,41779268.0,20908738.0,4.777154568624802,22699.57588854137,40586.841688711975,12951.57308,27635.268608711973,4.86450776425136
2024-03-03 00:00:00,5571,163669014.0,31320462.0,13176298.0,5.225625790577419,18614.61632072789,33282.93398146147,9709.34322,23573.590761461473,4.2314828148378165
2024-03-04 00:00:00,5676,203453049.0,43139115.0,20475578.0,4.716208225412134,23139.385726471424,41373.22167893091,13373.12565,28000.09602893091,4.93306836309565
2024-03-05 00:00:00,5764,281464072.0,63729099.0,33241481.0,4.4165707097161375,32011.83645152118,57237.16357531987,19756.02069,37481.142885319874,6.502627148736966
2024-03-06 00:00:00,5771,228088298.0,54073668.0,32329877.0,4.2181029406031785,25941.23377878874,46382.92599647427,16762.83708,29620.08891647427,5.1325747559303885
2024-03-07 00:00:00,5810,263119931.0,70336742.0,53153602.0,3.7408603742266027,29925.496843901048,53506.78835689508,21804.39002,31702.398336895076,5.4565229495516485
2024-03-08 00:00:00,5839,262666741.0,73827787.0,69159887.0,3.557830346452075,29873.954051748646,53414.62984452658,22886.61397,30528.015874526584,5.228295234548139
2024-03-09 00:00:00,5797,235634057.0,58270030.0,39414496.0,4.043829340743432,26799.437816320726,47917.39481558146,18063.709300000002,29853.685515581456,5.149850873828093
2024-03-10 00:00:00,5806,229525034.0,49008082.0,23756586.0,4.683411891124407,26104.638498720502,46675.093635712255,15192.50542,31482.588215712258,5.422423047831942
2024-03-11 00:00:00,5868,283957261.0,61245175.0,27332434.0,4.636402149230531,32295.39505260165,57744.16635405175,18986.00425,38758.16210405175,6.605003766879984
