Date,ActiveClientID,Total_hpHeat_diff,Total_hpElectric_diff,Total_boilerHeat_diff,Total_COP,Savings_Gas,CO2_Gas_Saved,CO2_Electricity,Savings_CO2,Savings_CO2_perCIC
2022-11-10 00:00:00,1,145.908448,27.982111,0.0,5.214347409314472,0.016594648620983792,0.02967123173431902,0.008674454409999999,0.02099677732431902,0.02099677732431902
2022-11-11 00:00:00,1,5388.59647,699.189778,503.0,7.70691540344573,0.6128628342337219,1.0957987476098947,0.21674883118000002,0.8790499164298949,0.8790499164298949
2022-11-12 00:00:00,1,18252.748469,2502.47475,117.0,7.29387917660308,2.0759452338925217,3.711790078199829,0.7757671724999999,2.936022905699829,2.936022905699829
2022-11-13 00:00:00,1,18573.30504,2451.739555,102.0,7.5755620135597965,2.1124031890816037,3.7769769020779074,0.76003926205,3.016937640027907,3.016937640027907
2022-11-14 00:00:00,2,28461.154205000003,5274.471861000001,1099.0,5.396019725774777,3.236980859255047,5.787721776348024,1.6350862769100003,4.1526354994380235,2.0763177497190117
2022-11-15 00:00:00,4,26444.494205000003,3823.562528,1837.0,6.916192428225409,3.0076194717088427,5.377623615415411,1.18530438368,4.192319231735412,1.048079807933853
2022-11-16 00:00:00,3,28208.980498000008,4334.572333000002,1448.0,6.507903970880625,3.2083003125390968,5.736440958819905,1.3437174232300007,4.392723535589904,1.464241178529968
2022-11-17 00:00:00,2,31590.880561000013,5210.829388000001,8057.0,6.062543639166258,3.592934951492751,6.424167693269038,1.6153571102800004,4.808810582989039,2.4044052914945193
2022-11-18 00:00:00,2,31598.189693,4565.659721999998,1896.0,6.920837648224547,3.593766243161786,6.425654042773274,1.4153545138199992,5.010299528953274,2.505149764476637
2022-11-19 00:00:00,1,193685.144784,30669.456389,5107.0,6.315245445741507,22.028449790617003,39.3868682256232,9.50753148059,29.879336745033207,29.879336745033207
2022-11-20 00:00:00,3,54186.304005000005,15176.814972,19650.0,3.5703343623131314,6.162786921239693,11.019063015176572,4.70481264132,6.314250373856573,2.1047501246188576
2022-11-21 00:00:00,6,75657.964041,18505.247723,24038.0,4.088459942471639,8.604829575319874,15.385435280671935,5.73662679413,9.648808486541936,1.6081347477569894
2022-11-22 00:00:00,8,209872.061454,49216.071586,51649.0,4.264299337407909,23.86944116622121,42.678560805203524,15.256982191659999,27.421578613543527,3.427697326692941
2022-11-23 00:00:00,11,143268.480628,26612.682943999996,20828.0,5.383466256651918,16.294396431959054,29.13438082034279,8.249931712639999,20.884449107702793,1.8985862825184356
2022-11-24 00:00:00,12,154070.408109,28537.009502,14650.0,5.398968245015374,17.522935241285186,31.331008211417913,8.84647294562,22.484535265797916,1.8737112721498264
2022-11-25 00:00:00,11,190319.738098,37350.12236000001,14626.0,5.095558623974477,21.6456909977822,38.70249550403457,11.578537931600001,27.12395757243457,2.465814324766779
2022-11-26 00:00:00,12,129333.85914799999,30044.485472,44223.0,4.30474535064123,14.709566010577195,26.300704026912026,9.31379049632,16.986913530592027,1.4155761275493355
2022-11-27 00:00:00,11,218246.63819000003,44353.505445,27620.0,4.920617570140741,24.821909376172876,44.3815739645971,13.749586687950002,30.631987276647102,2.7847261160588275
2022-11-28 00:00:00,14,153536.162485,34623.903389,34116.0,4.434397842439059,17.46217372590276,31.222366621914134,10.73341005059,20.48895657132413,1.4634968979517236
2022-11-29 00:00:00,17,163700.61340600002,37731.012781000005,38293.0,4.338622298748201,18.61821022530566,33.28935988284652,11.696613962110002,21.59274592073652,1.270161524749207
2022-11-30 00:00:00,19,232196.32645400002,56613.28036599998,56526.0,4.101446249941194,26.40845339255047,47.21831466588024,17.55011691345999,29.66819775242025,1.5614840922326447
2022-12-01 00:00:00,20,277971.79744000005,74526.154277,38668.0,3.7298556478149947,31.61464855729315,56.52699162044016,23.103107825869998,33.423883794570166,1.6711941897285083
2022-12-02 00:00:00,17,260735.5538619999,76733.538528,102531.0,3.3979347083916602,29.654313774466864,53.02191302874675,23.78739694368,29.234516085066755,1.7196774167686326
2022-12-03 00:00:00,16,305334.39894000004,93302.25855599999,222602.0,3.272529557864223,34.72668739721354,62.091317066217805,28.923700152359995,33.16761691385781,2.0729760571161133
2022-12-04 00:00:00,19,288912.706535,97504.76402900001,235795.0,2.9630624658408604,32.8589942035826,58.751881636005685,30.226476848990004,28.525404787015674,1.5013370940534565
2022-12-05 00:00:00,17,353557.50595900003,98958.865891,151293.0,3.5727724118062576,40.21126027398351,71.89773336988252,30.677248426209996,41.220484943672524,2.424734408451325
2022-12-06 00:00:00,20,276937.23319900007,72421.56486099999,63249.0,3.8239609117882316,31.496984156838217,56.316607672426734,22.450685106909997,33.86592256551674,1.693296128275837
2022-12-07 00:00:00,25,367902.94473,94685.04600100001,73310.0,3.8855443416705358,41.842814299687234,74.81495196784077,29.35236426031,45.462587707530766,1.8185035083012306
2022-12-08 00:00:00,31,467513.0894500001,136962.52400200002,223445.0,3.4134380397602277,53.17180431617857,95.07118611732729,42.45838244062001,52.61280367670727,1.697187215377654
2022-12-09 00:00:00,34,624761.175051,197903.642139,282659.0,3.156895791802515,71.05614729041797,127.04839135526733,61.35012906309,65.69826229217733,1.9323018321228627
2022-12-10 00:00:00,34,635340.9777009999,219995.720914,371787.0,2.8879697071442827,72.25942311071935,129.1998485219662,68.19867348334,61.0011750386262,1.7941522070184177
2022-12-11 00:00:00,35,708392.215216,220264.29417,252709.0,3.2161009930609215,80.56778108797269,144.05519258529517,68.28193119270001,75.7732613925952,2.16495032550272
2022-12-12 00:00:00,41,704791.051937,231636.86608399998,294148.0,3.0426549273094423,80.15820892089849,143.3228775505665,71.80742848604,71.51544906452649,1.744279245476256
2022-12-13 00:00:00,45,850000.248511,291222.432525,527901.0,2.9187320535070103,96.6733293728746,172.8519129186998,90.27895408275,82.57295883594976,1.8349546407988837
2022-12-14 00:00:00,53,913181.9331230002,303609.55849900004,558216.0,3.0077509339219564,103.8591905741257,185.70023274653676,94.11896313469002,91.58126961184671,1.7279484832423908
2022-12-15 00:00:00,56,1050620.2853279999,334924.98697300005,574274.0,3.136882365282276,119.49050728780209,213.64902703059013,103.82674596163002,109.82228106896012,1.9611121619457166
2022-12-16 00:00:00,62,1250125.6722539999,378101.199637,484764.0,3.3063255907524125,142.18091239738413,254.21947136652284,117.21137188747,137.00809947905282,2.209808056113755
2022-12-17 00:00:00,62,1255638.1251840002,406783.63247099996,665919.0,3.0867469213464878,142.807861834973,255.34045696093176,126.10292606600999,129.23753089492175,2.0844763047568025
2022-12-18 00:00:00,62,1267586.273343,420190.435283,796102.0,3.016694733875309,144.16676409928917,257.77017420952905,130.25903493773,127.51113927179904,2.0566312785774037
2022-12-19 00:00:00,64,1352380.9436569999,308396.66958199994,287027.0,4.385199572647829,153.8107413883423,275.01360560235605,95.60296757041998,179.41063803193612,2.803291219249002
2022-12-20 00:00:00,68,1082642.758191,209071.076749,156864.0,5.1783478376148855,123.13252865408018,220.16096123349536,64.81203379219,155.34892744130536,2.284543050607432
